id,county,town,blue,green,blue_rate
6301200,臺北市,北投區,78845,51208,60.62528353825,馬英九,李應元
6301100,臺北市,士林區,87652,64514,57.602881064101,馬英九,李應元
6301000,臺北市,內湖區,85306,42894,66.541341653666,馬英九,李應元
6300900,臺北市,南港區,38996,20325,65.737259992246,馬英九,李應元
6300100,臺北市,松山區,67464,36314,65.007997841546,馬英九,李應元
6300200,臺北市,信義區,85411,39616,68.31404416646,馬英九,李應元
6300400,臺北市,中山區,66996,44982,59.829609387558,馬英九,李應元
6300600,臺北市,大同區,34733,32912,51.34599748688,馬英九,李應元
6300500,臺北市,中正區,53950,26645,66.939636453874,馬英九,李應元
6300700,臺北市,萬華區,65395,43813,59.881144238517,馬英九,李應元
6300300,臺北市,大安區,110839,49977,68.922868371306,馬英九,李應元
6300800,臺北市,文山區,97515,35611,73.250153989454,馬英九,李應元
6400100,高雄市,鹽埕區,7323,9396,43.80046653508,黃俊英,謝長廷
6400200,高雄市,鼓山區,27481,28392,49.184758291125,黃俊英,謝長廷
6401000,高雄市,旗津區,6853,9055,43.078953985416,黃俊英,謝長廷
6400300,高雄市,左營區,48827,34555,58.558202010026,黃俊英,謝長廷
6400400,高雄市,楠梓區,37228,37430,49.864716440301,黃俊英,謝長廷
6400500,高雄市,三民區,79273,94367,45.653651232435,黃俊英,謝長廷
6400600,高雄市,新興區,15278,16993,47.342815530972,黃俊英,謝長廷
6400700,高雄市,前金區,8042,9233,46.552821997106,黃俊英,謝長廷
6400800,高雄市,苓雅區,50557,51821,49.382679872629,黃俊英,謝長廷
6400900,高雄市,前鎮區,45725,57669,44.224036210999,黃俊英,謝長廷
6401100,高雄市,小港區,35850,38336,48.324481708139,黃俊英,謝長廷
