id,county,town,blue,green,blue_rate
6500100,臺北縣,板橋市,140326,127959,52.304825092719,周錫瑋,羅文嘉
6500300,臺北縣,中和市,130778,76605,63.061099511532,周錫瑋,羅文嘉
6500400,臺北縣,永和市,78131,36854,67.94886289516,周錫瑋,羅文嘉
6501300,臺北縣,土城市,59702,48620,55.115304370303,周錫瑋,羅文嘉
6500700,臺北縣,樹林市,37253,36631,50.420930106654,周錫瑋,羅文嘉
6500800,臺北縣,鶯歌鎮,19501,18721,51.020354769504,周錫瑋,羅文嘉
6500900,臺北縣,三峽鎮,21796,18516,54.068267513396,周錫瑋,羅文嘉
6500200,臺北縣,三重市,86854,101568,46.095466559107,周錫瑋,羅文嘉
6501400,臺北縣,蘆洲市,38424,44077,46.573980921443,周錫瑋,羅文嘉
6500500,臺北縣,新莊市,87528,88837,49.628894621949,周錫瑋,羅文嘉
6501600,臺北縣,泰山鄉,17446,15698,52.63697803524,周錫瑋,羅文嘉
6501500,臺北縣,五股鄉,17772,17680,50.129752905337,周錫瑋,羅文嘉
6501700,臺北縣,林口鄉,14002,11931,53.992981914935,周錫瑋,羅文嘉
6501000,臺北縣,淡水鎮,32697,25411,56.269360501136,周錫瑋,羅文嘉
6502300,臺北縣,八里鄉,8020,7035,53.271338425772,周錫瑋,羅文嘉
6502100,臺北縣,三芝鄉,6613,4781,58.039318939793,周錫瑋,羅文嘉
6502200,臺北縣,石門鄉,3760,2725,57.979953739399,周錫瑋,羅文嘉
6501100,臺北縣,汐止市,48124,32897,59.396946470668,周錫瑋,羅文嘉
6502700,臺北縣,金山鄉,6416,5259,54.955032119914,周錫瑋,羅文嘉
6502800,臺北縣,萬里鄉,5888,4222,58.239366963403,周錫瑋,羅文嘉
6501200,臺北縣,瑞芳鎮,10743,7956,57.452270174876,周錫瑋,羅文嘉
6502500,臺北縣,雙溪鄉,2782,2503,52.639545884579,周錫瑋,羅文嘉
6502600,臺北縣,貢寮鄉,3883,5173,42.877650176678,周錫瑋,羅文嘉
6502400,臺北縣,平溪鄉,2051,2067,49.805730937348,周錫瑋,羅文嘉
6500600,臺北縣,新店市,96869,43681,68.921380291711,周錫瑋,羅文嘉
6501800,臺北縣,深坑鄉,6036,4653,56.469267471232,周錫瑋,羅文嘉
6501900,臺北縣,石碇鄉,1800,2417,42.684372776856,周錫瑋,羅文嘉
6502000,臺北縣,坪林鄉,1681,2736,38.057505093955,周錫瑋,羅文嘉
6502900,臺北縣,烏來鄉,1863,1020,64.620187304891,周錫瑋,羅文嘉
1000201,宜蘭縣,宜蘭市,26150,19537,57.237288506577,呂國華,陳定南
1000202,宜蘭縣,羅東鎮,16433,17767,48.049707602339,呂國華,陳定南
1000203,宜蘭縣,蘇澳鎮,12205,11101,52.368488801167,呂國華,陳定南
1000204,宜蘭縣,頭城鎮,12014,5074,70.306647940075,呂國華,陳定南
1000205,宜蘭縣,礁溪鄉,10591,8885,54.379749435202,呂國華,陳定南
1000206,宜蘭縣,壯圍鄉,7304,7302,50.006846501438,呂國華,陳定南
1000207,宜蘭縣,員山鄉,8007,8862,47.465765605549,呂國華,陳定南
1000208,宜蘭縣,冬山鄉,11025,15642,41.343233209585,呂國華,陳定南
1000209,宜蘭縣,五結鄉,7785,10967,41.515571672355,呂國華,陳定南
1000210,宜蘭縣,三星鄉,4786,6948,40.787455258224,呂國華,陳定南
1000211,宜蘭縣,大同鄉,2491,485,83.702956989247,呂國華,陳定南
1000212,宜蘭縣,南澳鄉,2672,283,90.423011844332,呂國華,陳定南
1000301,桃園縣,桃園市,93294,59996,60.861112923217,朱立倫,鄭寶清
1000307,桃園縣,龜山鄉,31809,19014,62.587804734077,朱立倫,鄭寶清
1000308,桃園縣,八德市,47606,24840,65.712392678685,朱立倫,鄭寶清
1000305,桃園縣,蘆竹鄉,27422,21575,55.966691838276,朱立倫,鄭寶清
1000306,桃園縣,大園鄉,17518,15420,53.18477138867,朱立倫,鄭寶清
1000303,桃園縣,大溪鎮,21442,17898,54.504321301474,朱立倫,鄭寶清
1000313,桃園縣,復興鄉,4135,970,80.999020568071,朱立倫,鄭寶清
1000302,桃園縣,中壢市,101979,51233,66.560713260058,朱立倫,鄭寶清
1000310,桃園縣,平鎮市,52899,30233,63.632536207477,朱立倫,鄭寶清
1000304,桃園縣,楊梅鎮,34782,22556,60.661341518714,朱立倫,鄭寶清
1000309,桃園縣,龍潭鄉,31858,16617,65.720474471377,朱立倫,鄭寶清
1000311,桃園縣,新屋鄉,11400,12500,47.698744769874,朱立倫,鄭寶清
1000312,桃園縣,觀音鄉,12835,15113,45.924574209246,朱立倫,鄭寶清
1000401,新竹縣,竹北市,29852,20012,59.866837798813,鄭永金,林光華
1000402,新竹縣,竹東鎮,32511,11160,74.445284055781,鄭永金,林光華
1000403,新竹縣,新埔鎮,12482,8157,60.477736324434,鄭永金,林光華
1000404,新竹縣,關西鎮,11547,6363,64.472361809045,鄭永金,林光華
1000405,新竹縣,湖口鄉,25207,10853,69.902939545202,鄭永金,林光華
1000406,新竹縣,新豐鄉,15570,7343,67.952690612316,鄭永金,林光華
1000407,新竹縣,芎林鄉,7426,3481,68.084716237279,鄭永金,林光華
1000408,新竹縣,橫山鄉,5843,2414,70.764200072666,鄭永金,林光華
1000409,新竹縣,北埔鄉,3785,2017,65.236125473974,鄭永金,林光華
1000410,新竹縣,寶山鄉,4678,2577,64.47966919366,鄭永金,林光華
1000411,新竹縣,峨眉鄉,2168,1522,58.753387533875,鄭永金,林光華
1000412,新竹縣,尖石鄉,3702,695,84.193768478508,鄭永金,林光華
1000413,新竹縣,五峰鄉,2241,443,83.49478390462,鄭永金,林光華
1000501,苗栗縣,苗栗市,19798,17706,52.789035836177,劉政鴻,邱炳坤
1000509,苗栗縣,公館鄉,7468,7562,49.687292082502,劉政鴻,邱炳坤
1000512,苗栗縣,頭屋鄉,3024,2498,54.762767113365,劉政鴻,邱炳坤
1000510,苗栗縣,銅鑼鄉,4153,3435,54.731154454402,劉政鴻,邱炳坤
1000513,苗栗縣,三義鄉,4582,2957,60.77729141796,劉政鴻,邱炳坤
1000514,苗栗縣,西湖鄉,2201,1838,54.493686556078,劉政鴻,邱炳坤
1000503,苗栗縣,通霄鎮,10593,6678,61.334028139656,劉政鴻,邱炳坤
1000502,苗栗縣,苑裡鎮,12228,9076,57.397671798723,劉政鴻,邱炳坤
1000506,苗栗縣,後龍鎮,15597,3990,79.629345994792,劉政鴻,邱炳坤
1000515,苗栗縣,造橋鄉,3654,1751,67.604070305273,劉政鴻,邱炳坤
1000504,苗栗縣,竹南鎮,17763,7967,69.036144578313,劉政鴻,邱炳坤
1000505,苗栗縣,頭份鎮,17406,7727,69.255560418573,劉政鴻,邱炳坤
1000516,苗栗縣,三灣鄉,1757,1061,62.349183818311,劉政鴻,邱炳坤
1000511,苗栗縣,南庄鄉,2916,1173,71.313279530448,劉政鴻,邱炳坤
1000508,苗栗縣,大湖鄉,3615,2842,55.985751897166,劉政鴻,邱炳坤
1000517,苗栗縣,獅潭鄉,1513,1061,58.780108780109,劉政鴻,邱炳坤
1000507,苗栗縣,卓蘭鎮,3736,3957,48.563629273365,劉政鴻,邱炳坤
1000518,苗栗縣,泰安鄉,2273,415,84.561011904762,劉政鴻,邱炳坤
6600900,臺中縣,豐原市,41428,30942,57.244714660771,黃仲生,邱太三
6602800,臺中縣,大里市,45397,31502,59.034577822859,黃仲生,邱太三
6602700,臺中縣,太平市,43601,28196,60.72816412942,黃仲生,邱太三
6601000,臺中縣,東勢鎮,17811,9720,64.694344557045,黃仲生,邱太三
6601100,臺中縣,大甲鎮,19867,16154,55.153937980622,黃仲生,邱太三
6601200,臺中縣,清水鎮,23758,17389,57.73932485965,黃仲生,邱太三
6601300,臺中縣,沙鹿鎮,21005,12992,61.784863370297,黃仲生,邱太三
6601400,臺中縣,梧棲鎮,17695,8774,66.851788885111,黃仲生,邱太三
6601500,臺中縣,后里鄉,15474,9322,62.40522664946,黃仲生,邱太三
6601600,臺中縣,神岡鄉,16682,12751,56.677878571671,黃仲生,邱太三
6601700,臺中縣,潭子鄉,24391,15883,60.562645875751,黃仲生,邱太三
6601800,臺中縣,大雅鄉,21919,12439,63.795913615461,黃仲生,邱太三
6601900,臺中縣,新社鄉,8371,5033,62.451507012832,黃仲生,邱太三
6602000,臺中縣,石岡鄉,5151,2822,64.605543710021,黃仲生,邱太三
6602100,臺中縣,外埔鄉,11309,6017,65.271845780907,黃仲生,邱太三
6602200,臺中縣,大安鄉,6116,4052,60.14948859166,黃仲生,邱太三
