id,county,town,blue,green,blue_rate
6301200,臺北市,北投區,70665,67663,51.085102076225,郝龍斌,蘇貞昌
6301100,臺北市,士林區,78487,82316,48.809412759712,郝龍斌,蘇貞昌
6301000,臺北市,內湖區,84049,59527,58.53972808826,郝龍斌,蘇貞昌
6300900,臺北市,南港區,35121,28360,55.325215418787,郝龍斌,蘇貞昌
6300100,臺北市,松山區,65555,44992,59.300568988756,郝龍斌,蘇貞昌
6300200,臺北市,信義區,74794,50172,59.851479602452,郝龍斌,蘇貞昌
6300400,臺北市,中山區,62829,57142,52.370156121063,郝龍斌,蘇貞昌
6300600,臺北市,大同區,29470,40541,42.093385325163,郝龍斌,蘇貞昌
6300500,臺北市,中正區,49145,33385,59.548043135829,郝龍斌,蘇貞昌
6300700,臺北市,萬華區,54350,54303,50.021628487018,郝龍斌,蘇貞昌
6300300,臺北市,大安區,100832,60956,62.323534501941,郝龍斌,蘇貞昌
6300800,臺北市,文山區,92568,48772,65.493137116174,郝龍斌,蘇貞昌
6502200,新北市,石門區,3985,3324,54.521822410727,朱立倫,蔡英文
6502100,新北市,三芝區,6688,5555,54.627133872417,朱立倫,蔡英文
6501000,新北市,淡水區,41479,34166,54.833762971776,朱立倫,蔡英文
6502300,新北市,八里區,9377,8987,51.061860161185,朱立倫,蔡英文
6501700,新北市,林口區,21775,18820,53.639610789506,朱立倫,蔡英文
6501500,新北市,五股區,19772,22269,47.030279964796,朱立倫,蔡英文
6501600,新北市,泰山區,20339,20508,49.793130462457,朱立倫,蔡英文
6500500,新北市,新莊區,100606,113183,47.058548381816,朱立倫,蔡英文
6501400,新北市,蘆洲區,44923,57702,43.773934226553,朱立倫,蔡英文
6500200,新北市,三重區,99364,122948,44.69574291986,朱立倫,蔡英文
6500100,新北市,板橋區,154813,156614,49.710847164825,朱立倫,蔡英文
6500300,新北市,中和區,141845,94273,60.073776670987,朱立倫,蔡英文
6500400,新北市,永和區,83459,43777,65.593857084473,朱立倫,蔡英文
6500700,新北市,樹林區,44134,46522,48.682933286269,朱立倫,蔡英文
6500800,新北市,鶯歌區,22081,23525,48.416874972591,朱立倫,蔡英文
6501300,新北市,土城區,64268,61662,51.034701818471,朱立倫,蔡英文
6500900,新北市,三峽區,26574,24879,51.647134277885,朱立倫,蔡英文
6500600,新北市,新店區,107063,55823,65.728791915818,朱立倫,蔡英文
6501800,新北市,深坑區,6740,5878,53.415755270249,朱立倫,蔡英文
6501900,新北市,石碇區,2105,3093,40.49634474798,朱立倫,蔡英文
6502000,新北市,坪林區,1691,2886,36.945597552982,朱立倫,蔡英文
6502900,新北市,烏來區,2209,1248,63.899334683251,朱立倫,蔡英文
6502400,新北市,平溪區,1654,1930,46.149553571429,朱立倫,蔡英文
6501200,新北市,瑞芳區,12580,10847,53.698723694882,朱立倫,蔡英文
6502500,新北市,雙溪區,3053,2982,50.588235294118,朱立倫,蔡英文
6502600,新北市,貢寮區,3287,5117,39.112327463113,朱立倫,蔡英文
6502700,新北市,金山區,5944,6672,47.11477488903,朱立倫,蔡英文
6502800,新北市,萬里區,6398,5952,51.805668016194,朱立倫,蔡英文
6501100,新北市,汐止區,57330,43758,56.712962962963,朱立倫,蔡英文
6601100,臺中市,大甲區,21969,22797,49.075190993164,胡志強,蘇嘉全
6602200,臺中市,大安區,6307,6790,48.156066274719,胡志強,蘇嘉全
6602100,臺中市,外埔區,10370,8987,53.572351087462,胡志強,蘇嘉全
