id,county,town,blue,green,blue_rate
1000201,宜蘭縣,宜蘭市,25488,23417,52.117370412023,呂國華,林聰賢
1000202,宜蘭縣,羅東鎮,15132,21293,41.542896362388,呂國華,林聰賢
1000203,宜蘭縣,蘇澳鎮,10055,12511,44.558184879908,呂國華,林聰賢
1000204,宜蘭縣,頭城鎮,10546,5814,64.462102689487,呂國華,林聰賢
1000205,宜蘭縣,礁溪鄉,9150,10082,47.576955074875,呂國華,林聰賢
1000206,宜蘭縣,壯圍鄉,6964,8681,44.512623841483,呂國華,林聰賢
1000207,宜蘭縣,員山鄉,6857,10181,40.245333959385,呂國華,林聰賢
1000208,宜蘭縣,冬山鄉,10380,18556,35.872269836881,呂國華,林聰賢
1000209,宜蘭縣,五結鄉,7845,13735,36.353104726599,呂國華,林聰賢
1000210,宜蘭縣,三星鄉,4685,7854,37.363426110535,呂國華,林聰賢
1000211,宜蘭縣,大同鄉,2653,812,76.565656565657,呂國華,林聰賢
1000212,宜蘭縣,南澳鄉,2714,458,85.561160151324,呂國華,林聰賢
1000301,桃園縣,桃園市,71127,68844,50.815526073258,吳志揚,鄭文燦
1000307,桃園縣,龜山鄉,25133,23357,51.831305423799,吳志揚,鄭文燦
1000308,桃園縣,八德市,35330,29935,54.133149467555,吳志揚,鄭文燦
1000305,桃園縣,蘆竹鄉,23465,26662,46.811099806492,吳志揚,鄭文燦
1000306,桃園縣,大園鄉,15717,18844,45.476114695755,吳志揚,鄭文燦
1000303,桃園縣,大溪鎮,19035,20669,47.94227281886,吳志揚,鄭文燦
1000313,桃園縣,復興鄉,3382,994,77.285191956124,吳志揚,鄭文燦
1000302,桃園縣,中壢市,83840,56816,59.606415652372,吳志揚,鄭文燦
1000310,桃園縣,平鎮市,41885,31575,57.01742444868,吳志揚,鄭文燦
1000304,桃園縣,楊梅鎮,30627,23419,56.668393590645,吳志揚,鄭文燦
1000309,桃園縣,龍潭鄉,25860,17223,60.02367523153,吳志揚,鄭文燦
1000311,桃園縣,新屋鄉,10110,13275,43.232841565106,吳志揚,鄭文燦
1000312,桃園縣,觀音鄉,10726,15065,41.588150905355,吳志揚,鄭文燦
1000401,新竹縣,竹北市,18805,19772,48.746662519118,邱鏡淳,彭紹瑾
1000402,新竹縣,竹東鎮,22919,13233,63.396215976986,邱鏡淳,彭紹瑾
1000403,新竹縣,新埔鎮,5483,7105,43.557356212266,邱鏡淳,彭紹瑾
1000404,新竹縣,關西鎮,5785,6103,48.662516823688,邱鏡淳,彭紹瑾
1000405,新竹縣,湖口鄉,15295,10831,58.543213656894,邱鏡淳,彭紹瑾
1000406,新竹縣,新豐鄉,9374,7013,57.203881125282,邱鏡淳,彭紹瑾
1000407,新竹縣,芎林鄉,4358,3781,53.544661506328,邱鏡淳,彭紹瑾
1000408,新竹縣,橫山鄉,4093,2455,62.507635919365,邱鏡淳,彭紹瑾
1000409,新竹縣,北埔鄉,2315,2191,51.375943186862,邱鏡淳,彭紹瑾
1000410,新竹縣,寶山鄉,3242,2494,56.520223152022,邱鏡淳,彭紹瑾
1000411,新竹縣,峨眉鄉,1457,1286,53.11702515494,邱鏡淳,彭紹瑾
1000412,新竹縣,尖石鄉,2281,538,80.915218162469,邱鏡淳,彭紹瑾
1000413,新竹縣,五峰鄉,1744,324,84.332688588008,邱鏡淳,彭紹瑾
1000501,苗栗縣,苗栗市,28477,13464,67.89776114065,劉政鴻,楊長鎮
1000509,苗栗縣,公館鄉,11468,6157,65.066666666667,劉政鴻,楊長鎮
1000512,苗栗縣,頭屋鄉,4636,2102,68.803799346987,劉政鴻,楊長鎮
1000510,苗栗縣,銅鑼鄉,7618,3265,69.999081135716,劉政鴻,楊長鎮
1000513,苗栗縣,三義鄉,7191,2847,71.637776449492,劉政鴻,楊長鎮
1000514,苗栗縣,西湖鄉,3488,1225,74.008062805007,劉政鴻,楊長鎮
1000503,苗栗縣,通霄鎮,12584,7369,63.068210294191,劉政鴻,楊長鎮
1000502,苗栗縣,苑裡鎮,13961,10911,56.131392730782,劉政鴻,楊長鎮
1000506,苗栗縣,後龍鎮,13511,5841,69.817073170732,劉政鴻,楊長鎮
1000515,苗栗縣,造橋鄉,5304,2255,70.168011641752,劉政鴻,楊長鎮
1000504,苗栗縣,竹南鎮,19709,15352,56.213456547161,劉政鴻,楊長鎮
1000505,苗栗縣,頭份鎮,30001,12961,69.831478981425,劉政鴻,楊長鎮
1000516,苗栗縣,三灣鄉,2772,1225,69.352014010508,劉政鴻,楊長鎮
1000511,苗栗縣,南庄鄉,4561,1395,76.578240429819,劉政鴻,楊長鎮
1000508,苗栗縣,大湖鄉,5415,2766,66.189952328566,劉政鴻,楊長鎮
1000517,苗栗縣,獅潭鄉,1963,1158,62.896507529638,劉政鴻,楊長鎮
1000507,苗栗縣,卓蘭鎮,5554,4516,55.153922542205,劉政鴻,楊長鎮
1000518,苗栗縣,泰安鄉,3043,660,82.176613556576,劉政鴻,楊長鎮
1000701,彰化縣,彰化市,62255,46273,57.363076809671,卓伯源,翁金珠
1000708,彰化縣,花壇鄉,13632,9021,60.177459939081,卓伯源,翁金珠
1000709,彰化縣,芬園鄉,7224,7404,49.384741591468,卓伯源,翁金珠
1000702,彰化縣,鹿港鎮,20830,18607,52.818419250957,卓伯源,翁金珠
1000706,彰化縣,福興鄉,15240,12300,55.337690631808,卓伯源,翁金珠
1000707,彰化縣,秀水鄉,10532,8520,55.280285534327,卓伯源,翁金珠
1000703,彰化縣,和美鎮,21951,16342,57.323792860314,卓伯源,翁金珠
1000705,彰化縣,伸港鄉,10581,6441,62.16073316884,卓伯源,翁金珠
1000704,彰化縣,線西鄉,5761,2964,66.028653295129,卓伯源,翁金珠
1000710,彰化縣,員林鎮,29266,23695,55.259530597987,卓伯源,翁金珠
1000713,彰化縣,大村鄉,10859,7389,59.507891275756,卓伯源,翁金珠
1000716,彰化縣,永靖鄉,10331,8651,54.425244968918,卓伯源,翁金珠
1000711,彰化縣,溪湖鎮,14773,11703,55.797703580601,卓伯源,翁金珠
1000714,彰化縣,埔鹽鄉,11192,6757,62.354448715806,卓伯源,翁金珠
1000715,彰化縣,埔心鄉,8574,8184,51.163623344074,卓伯源,翁金珠
